tenant,platform,txn_type,txn_id,line_id,date,vendor,account,project,cost_code,tax_code,amount,currency,is_tax,is_void,memo
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10298,B-10298-L1,2025-12-25,CivilWorks Earthmoving,Plant Hire,PRJ-003,31-23-00,,8662.15,AUD,0,0,Earthworks and plant — Ashgrove Apartment Refurbishment — Dec 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10298,B-10298-L2,2025-12-25,CivilWorks Earthmoving,GST Payable,,,GST,866.22,AUD,1,0,GST on B-10298
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10312,B-10312-L1,2025-12-25,VoltEdge Electrical,Subcontractors,PRJ-005,26-00-00,,9108.00,AUD,0,0,Electrical services — Ironbank Industrial Slab — Dec 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10312,B-10312-L2,2025-12-25,VoltEdge Electrical,GST Payable,,,GST,910.80,AUD,1,0,GST on B-10312
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10290,B-10290-L1,2025-12-26,Site Establishment,Preliminaries,PRJ-003,01-50-00,,8955.08,AUD,0,0,Site Services — Ashgrove Apartment Refurbishment — Dec 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10290,B-10290-L2,2025-12-26,Site Establishment,GST Payable,,,GST,895.51,AUD,1,0,GST on B-10290
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10307,B-10307-L1,2025-12-26,SteelFab Australia,Materials,PRJ-005,05-12-00,,23991.76,AUD,0,0,Structural steel — Ironbank Industrial Slab — Dec 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10307,B-10307-L2,2025-12-26,SteelFab Australia,GST Payable,,,GST,2399.18,AUD,1,0,GST on B-10307
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10308,B-10308-L1,2025-12-26,Precision Carpentry,Subcontractors,PRJ-005,06-10-00,,7636.00,AUD,0,0,Carpentry package — Ironbank Industrial Slab — Dec 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10308,B-10308-L2,2025-12-26,Precision Carpentry,GST Payable,,,GST,763.60,AUD,1,0,GST on B-10308
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251228,PAY-20251228-L1,2025-12-28,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,9147.36,AUD,0,0,Site payroll allocation — fortnight ending 2025-12-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251228,PAY-20251228-L2,2025-12-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,8379.73,AUD,0,0,Site payroll allocation — fortnight ending 2025-12-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251228,PAY-20251228-L3,2025-12-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,6495.80,AUD,0,0,Site payroll allocation — fortnight ending 2025-12-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251228,PAY-20251228-L4,2025-12-28,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,6645.69,AUD,0,0,Site payroll allocation — fortnight ending 2025-12-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20251228,PAY-20251228-L5,2025-12-28,Summit Ridge Payroll,Wages,,,,14468.41,AUD,0,0,Head office payroll — fortnight ending 2025-12-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10301,B-10301-L1,2025-12-29,Boral Concrete,Materials,PRJ-004,03-30-00,,19100.77,AUD,0,0,Concrete supply — Murrin Bridge Repair — Dec 2025
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10301,B-10301-L2,2025-12-29,Boral Concrete,GST Payable,,,GST,1910.08,AUD,1,0,GST on B-10301
